17	43195000	0.953
17	43196000	0.359
17	43197000	1.0
17	43198000	0.967
17	43199000	0.211
17	43200000	0.687
17	43201000	0.863
17	43202000	0.256
17	43203000	0.002
17	43204000	0.463
17	43205000	0.853
17	43206000	0.191
17	43207000	0.783
17	43208000	0.816
17	43209000	0.505
17	43210000	0.403
17	43211000	0.023
17	43212000	0.368
17	43213000	1.0
17	43214000	1.0
17	43215000	0.596
17	43216000	0.751
17	43217000	0.421
17	43218000	0.046
17	43219000	0.001
17	43220000	0.517
17	43221000	0.872
17	43222000	0.36
17	43223000	0.334
17	43224000	0.591
17	43225000	0.893
17	43226000	0.973
17	43227000	0.84
17	43228000	0.992
17	43229000	0.4
17	43230000	0.194
17	43231000	0.0
17	43232000	0.143
17	43233000	0.618
17	43234000	0.264
17	43235000	0.643
17	43236000	0.641
17	43237000	0.753
17	43238000	1.0
17	43239000	1.0
17	43240000	0.444
17	43241000	0.004
17	43242000	0.985
17	43243000	0.2
17	43244000	0.004
17	43245000	0.062
17	43246000	0.853
17	43247000	1.0
17	43248000	0.909
17	43249000	1.0
17	43250000	0.741
17	43251000	0.01
17	43252000	0.0
17	43253000	0.512
17	43254000	0.052
17	43255000	0.788
17	43256000	0.052
17	43257000	0.183
17	43258000	0.0
17	43259000	0.058
17	43260000	0.411
17	43261000	0.124
17	43262000	0.093
17	43263000	0.162
17	43264000	0.024
17	43265000	0.0
17	43266000	0.414
17	43267000	0.13
17	43268000	0.673
17	43269000	0.346
17	43270000	0.0
17	43271000	0.0
17	43272000	0.008
17	43273000	0.03
17	43274000	0.549
17	43275000	0.694
17	43276000	0.003
17	43277000	0.056
17	43278000	0.566
17	43279000	0.097
17	43280000	0.0
17	43281000	0.0
17	43282000	0.0
17	43283000	0.138
17	43284000	0.226
17	43285000	0.066
17	43286000	0.229
17	43287000	0.0
17	43288000	0.133
17	43289000	0.165
17	43290000	0.157
17	43291000	0.198
17	43292000	0.0
17	43293000	0.274
17	43294000	0.007
17	43295000	0.0
17	43296000	0.558
17	43297000	0.603
17	43298000	0.68
17	43299000	0.236
17	43300000	1.0
17	43301000	1.0
17	43302000	1.0
17	43303000	0.677
17	43304000	0.949
17	43305000	0.684
17	43306000	0.768
17	43307000	0.859
17	43308000	1.0
17	43309000	0.778
17	43310000	0.831
17	43311000	0.681
17	43312000	0.397
17	43313000	0.82
17	43314000	0.453
17	43315000	0.596
17	43316000	0.785
17	43317000	0.321
17	43318000	1.0
17	43319000	0.375
17	43320000	0.676
17	43321000	1.0
17	43322000	1.0
17	43323000	1.0
17	43324000	0.869
17	43325000	0.86
17	43326000	0.792
17	43327000	0.646
17	43328000	0.528
17	43329000	0.0
17	43330000	0.468
17	43331000	0.93
17	43332000	1.0
17	43333000	0.942
17	43334000	0.835
17	43335000	1.0
17	43336000	0.015
17	43337000	0.275
17	43338000	0.33
17	43339000	0.887
17	43340000	0.98
17	43341000	0.96
17	43342000	0.809
17	43343000	0.896
17	43344000	1.0
17	43345000	0.624
17	43346000	0.122
17	43347000	0.376
17	43348000	0.701
17	43349000	0.679
17	43350000	0.699
17	43351000	1.0
17	43352000	0.252
17	43353000	0.21
17	43354000	0.189
17	43355000	0.196
17	43356000	0.039
17	43357000	0.265
17	43358000	0.162
17	43359000	0.117
17	43360000	0.993
17	43361000	0.847
17	43362000	0.707
17	43363000	0.64
17	43364000	0.768
17	43365000	0.695
17	43366000	0.87
17	43367000	0.973
17	43368000	0.897
17	43369000	0.705
17	43370000	0.827
17	43371000	0.822
17	43372000	0.444
17	43373000	0.497
17	43374000	0.8
17	43375000	0.266
17	43376000	0.456
17	43377000	0.707
17	43378000	0.2
17	43379000	0.182
17	43380000	0.673
17	43381000	0.15
17	43382000	0.126
17	43383000	0.679
17	43384000	0.476
17	43385000	0.793
17	43386000	0.512
17	43387000	0.438
17	43388000	0.885
17	43389000	0.945
17	43390000	0.626
17	43391000	0.924
17	43392000	0.954
17	43393000	0.996
17	43394000	0.541
17	43395000	0.458
17	43396000	0.819
17	43397000	0.186
17	43398000	0.657
17	43399000	0.683
17	43400000	0.031
17	43401000	0.283
17	43402000	0.302
17	43403000	0.338
17	43404000	0.328
17	43405000	0.017
17	43406000	0.263
17	43407000	0.601
17	43408000	0.0
17	43409000	0.14
17	43410000	0.96
17	43411000	0.648
17	43412000	0.261
17	43413000	0.619
17	43414000	0.347
17	43415000	0.649
17	43416000	0.309
17	43417000	0.588
17	43418000	0.201
17	43419000	0.676
17	43420000	0.53
17	43421000	0.102
17	43422000	0.26
17	43423000	0.834
17	43424000	0.323
17	43425000	0.145
17	43426000	0.0
17	43427000	0.0
17	43428000	0.0
17	43429000	0.003
17	43430000	0.278
17	43431000	0.049
17	43432000	0.056
17	43433000	0.0
17	43434000	0.0
17	43435000	0.0
17	43436000	0.0
17	43437000	0.033
17	43438000	0.691
17	43439000	0.677
17	43440000	0.407
17	43441000	0.362
17	43442000	0.404
17	43443000	0.397
17	43444000	0.859
17	43445000	0.107
17	43446000	0.0
17	43447000	0.0
17	43448000	0.3
17	43449000	0.585
17	43450000	0.361
17	43451000	0.605
17	43452000	0.227
17	43453000	0.808
17	43454000	0.289
17	43455000	0.239
17	43456000	0.575
17	43457000	0.623
17	43458000	0.355
17	43459000	0.007
17	43460000	0.126
17	43461000	0.256
17	43462000	0.858
17	43463000	0.455
17	43464000	0.46
17	43465000	0.037
17	43466000	0.003
17	43467000	0.247
17	43468000	0.12
17	43469000	0.666
17	43470000	0.308
17	43471000	0.541
17	43472000	0.929
17	43473000	0.961
17	43474000	0.702
17	43475000	0.583
17	43476000	0.309
17	43477000	0.044
17	43478000	0.054
17	43479000	0.297
17	43480000	0.584
17	43481000	0.813
17	43482000	0.985
17	43483000	0.719
17	43484000	0.511
17	43485000	0.377
17	43486000	0.7
17	43487000	0.988
17	43488000	1.0
17	43489000	0.902
17	43490000	0.388
17	43491000	0.329
17	43492000	0.252
17	43493000	0.151
17	43494000	0.0
17	43495000	0.073
17	43496000	0.669
17	43497000	0.228
17	43498000	0.105
17	43499000	0.136
17	43500000	0.031
17	43501000	0.586
17	43502000	0.781
17	43503000	0.586
17	43504000	0.552
17	43505000	0.338
17	43506000	0.412
17	43507000	0.197
17	43508000	0.966
17	43509000	0.389
17	43510000	0.421
17	43511000	0.132
17	43512000	0.709
17	43513000	0.965
17	43514000	0.66
17	43515000	0.327
17	43516000	0.535
17	43517000	0.539
17	43518000	0.33
17	43519000	0.326
17	43520000	0.0
17	43521000	0.0
17	43522000	0.0
17	43523000	0.0
17	43524000	0.006
17	43525000	0.0
17	43526000	0.0
17	43527000	0.0
17	43528000	0.0
17	43529000	0.0
17	43530000	0.0
17	43531000	0.0
17	43532000	0.0
17	43533000	0.0
17	43534000	0.0
17	43535000	0.0
17	43536000	0.0
17	43537000	0.0
17	43538000	0.0
17	43539000	0.0
17	43540000	0.0
17	43541000	0.0
17	43542000	0.0
17	43543000	0.0
17	43544000	0.0
17	43545000	0.0
17	43546000	0.0
17	43547000	0.0
17	43548000	0.0
17	43549000	0.035
17	43550000	0.0
17	43551000	0.0
17	43552000	0.0
17	43553000	0.0
17	43554000	0.0
17	43555000	0.013
17	43556000	0.0
17	43557000	0.0
17	43558000	0.0
17	43559000	0.0
17	43560000	0.0
17	43561000	0.0
17	43562000	0.0
17	43563000	0.0
17	43564000	0.0
17	43565000	0.0
17	43566000	0.0
17	43567000	0.0
17	43568000	0.0
17	43569000	0.0
17	43570000	0.0
17	43571000	0.0
17	43572000	0.0
17	43573000	0.0
17	43574000	0.0
17	43575000	0.0
17	43576000	0.0
17	43577000	0.0
17	43578000	0.0
17	43579000	0.0
17	43580000	0.0
17	43581000	0.0
17	43582000	0.0
17	43583000	0.0
17	43584000	0.0
17	43585000	0.165
17	43586000	0.048
17	43587000	0.0
17	43588000	0.0
17	43589000	0.0
17	43590000	0.0
17	43591000	0.0
17	43592000	0.0
17	43593000	0.0
17	43594000	0.0
17	43595000	0.0
17	43596000	0.0
17	43597000	0.0
17	43598000	0.0
17	43599000	0.0
17	43600000	0.0
17	43601000	0.0
17	43602000	0.0
17	43603000	0.0
17	43604000	0.0
17	43605000	0.0
17	43606000	0.0
17	43607000	0.0
17	43608000	0.0
17	43609000	0.0
17	43610000	0.0
17	43611000	0.0
17	43612000	0.0
17	43613000	0.0
17	43614000	0.0
17	43615000	0.0
17	43616000	0.0
17	43617000	0.0
17	43618000	0.0
17	43619000	0.0
17	43620000	0.0
17	43621000	0.0
17	43622000	0.0
17	43623000	0.0
17	43624000	0.0
17	43625000	0.0
17	43626000	0.0
17	43627000	0.0
17	43628000	0.0
17	43629000	0.0
17	43630000	0.0
17	43631000	0.0
17	43632000	0.0
17	43633000	0.0
17	43634000	0.0
17	43635000	0.0
17	43636000	0.0
17	43637000	0.0
17	43638000	0.0
17	43639000	0.0
17	43640000	0.0
17	43641000	0.0
17	43642000	0.048
17	43643000	0.0
17	43644000	0.0
17	43645000	0.0
17	43646000	0.0
17	43647000	0.0
17	43648000	0.0
17	43649000	0.0
17	43650000	0.0
17	43651000	0.0
17	43652000	0.0
17	43653000	0.017
17	43654000	0.0
17	43655000	0.161
17	43656000	0.0
17	43657000	0.0
17	43658000	0.079
17	43659000	0.0
17	43660000	0.156
17	43661000	0.06
17	43662000	0.0
17	43663000	0.0
17	43664000	0.0
17	43665000	0.0
17	43666000	0.0
17	43667000	0.0
17	43668000	0.0
17	43669000	0.0
17	43670000	0.091
17	43671000	0.0
17	43672000	0.0
17	43673000	0.0
17	43674000	0.0
17	43675000	0.0
17	43676000	0.0
17	43677000	0.0
17	43678000	0.0
17	43679000	0.0
17	43680000	0.0
17	43681000	0.0
17	43682000	0.0
17	43683000	0.0
17	43684000	0.0
17	43685000	0.0
17	43686000	0.0
17	43687000	0.0
17	43688000	0.0
17	43689000	0.0
17	43690000	0.0
17	43691000	0.0
17	43692000	0.0
17	43693000	0.0
17	43694000	0.0
17	43695000	0.0
17	43696000	0.0
17	43697000	0.0
17	43698000	0.0
17	43699000	0.0
17	43700000	0.0
17	43701000	0.0
17	43702000	0.0
17	43703000	0.0
17	43704000	0.0
17	43705000	0.045
17	43706000	0.172
17	43707000	0.235
17	43708000	0.005
17	43709000	0.058
17	43710000	0.558
17	43711000	0.28
17	43712000	0.258
17	43713000	0.437
17	43714000	0.692
17	43715000	0.441
17	43716000	0.287
17	43717000	0.449
17	43718000	0.163
17	43719000	0.369
17	43720000	0.284
17	43721000	0.361
17	43722000	0.0
17	43723000	0.444
17	43724000	0.231
17	43725000	0.88
17	43726000	0.709
17	43727000	0.68
17	43728000	0.617
17	43729000	0.58
17	43730000	0.0
17	43731000	0.733
17	43732000	0.664
17	43733000	0.645
17	43734000	0.494
17	43735000	0.666
17	43736000	0.0
17	43737000	0.594
17	43738000	0.838
17	43739000	0.53
17	43740000	0.0
17	43741000	0.383
17	43742000	0.576
17	43743000	0.797
17	43744000	1.0
17	43745000	0.832
17	43746000	0.727
17	43747000	0.835
17	43748000	0.083
17	43749000	0.766
17	43750000	0.426
17	43751000	0.057
17	43752000	0.699
17	43753000	0.21
17	43754000	0.351
17	43755000	0.566
17	43756000	0.482
17	43757000	0.53
17	43758000	0.365
17	43759000	1.0
17	43760000	0.156
17	43761000	0.181
17	43762000	0.422
17	43763000	0.356
17	43764000	0.179
17	43765000	0.874
17	43766000	0.698
17	43767000	1.0
17	43768000	0.818
17	43769000	0.586
17	43770000	0.405
17	43771000	0.0
17	43772000	0.688
17	43773000	0.697
17	43774000	0.313
17	43775000	0.754
17	43776000	0.069
17	43777000	0.688
17	43778000	0.683
17	43779000	0.776
17	43780000	1.0
17	43781000	0.877
17	43782000	1.0
17	43783000	0.596
17	43784000	0.721
17	43785000	0.87
17	43786000	0.778
17	43787000	0.817
17	43788000	0.994
17	43789000	0.355
17	43790000	0.46
17	43791000	0.029
17	43792000	0.268
17	43793000	0.804
17	43794000	0.378
17	43795000	0.0
17	43796000	0.432
17	43797000	1.0
17	43798000	0.177
17	43799000	0.667
17	43800000	0.217
17	43801000	0.406
17	43802000	0.067
17	43803000	0.892
17	43804000	0.133
17	43805000	0.327
17	43806000	0.771
17	43807000	0.109
17	43808000	0.428
17	43809000	0.019
17	43810000	0.942
17	43811000	0.719
17	43812000	0.513
17	43813000	0.425
17	43814000	0.0
17	43815000	0.0
17	43816000	0.258
17	43817000	0.74
17	43818000	0.813
17	43819000	0.715
17	43820000	0.137
17	43821000	0.616
17	43822000	0.322
17	43823000	0.618
17	43824000	0.233
17	43825000	0.681
17	43826000	0.927
17	43827000	0.774
17	43828000	0.747
17	43829000	0.898
17	43830000	0.448
17	43831000	0.505
17	43832000	0.373
17	43833000	0.775
17	43834000	0.456
17	43835000	0.616
17	43836000	0.155
17	43837000	0.376
17	43838000	0.197
17	43839000	0.892
17	43840000	0.703
17	43841000	0.475
17	43842000	0.596
17	43843000	0.587
17	43844000	0.747
17	43845000	0.748
17	43846000	0.591
17	43847000	0.18
17	43848000	0.756
17	43849000	0.394
17	43850000	0.452
17	43851000	0.702
17	43852000	0.535
17	43853000	0.436
17	43854000	0.762
17	43855000	0.1
17	43856000	0.409
17	43857000	0.165
17	43858000	0.421
17	43859000	0.476
17	43860000	0.916
17	43861000	0.416
17	43862000	0.885
17	43863000	0.742
17	43864000	0.694
17	43865000	0.654
17	43866000	0.563
17	43867000	0.764
17	43868000	1.0
17	43869000	0.914
17	43870000	0.851
17	43871000	0.632
17	43872000	0.642
17	43873000	0.813
17	43874000	0.111
17	43875000	0.224
17	43876000	0.871
17	43877000	0.912
17	43878000	0.931
17	43879000	0.241
17	43880000	0.444
17	43881000	0.55
17	43882000	0.507
17	43883000	0.637
17	43884000	0.757
17	43885000	0.397
17	43886000	0.705
17	43887000	0.432
17	43888000	0.935
17	43889000	0.402
17	43890000	0.701
17	43891000	0.607
17	43892000	0.864
17	43893000	0.824
17	43894000	0.377
17	43895000	0.717
17	43896000	0.767
17	43897000	0.871
17	43898000	1.0
17	43899000	0.643
17	43900000	0.06
17	43901000	1.0
17	43902000	0.913
17	43903000	0.874
17	43904000	0.513
17	43905000	0.854
17	43906000	1.0
17	43907000	0.892
17	43908000	0.476
17	43909000	0.472
17	43910000	0.723
17	43911000	0.873
17	43912000	1.0
17	43913000	0.922
17	43914000	0.767
17	43915000	0.834
17	43916000	0.746
17	43917000	0.931
17	43918000	0.241
17	43919000	0.201
17	43920000	0.178
17	43921000	0.82
17	43922000	1.0
17	43923000	1.0
17	43924000	0.671
17	43925000	0.481
17	43926000	0.884
17	43927000	0.824
17	43928000	0.435
17	43929000	0.549
17	43930000	0.779
17	43931000	0.53
17	43932000	0.099
17	43933000	0.214
17	43934000	0.004
17	43935000	0.784
17	43936000	0.197
17	43937000	0.32
17	43938000	0.737
17	43939000	0.006
17	43940000	0.264
17	43941000	0.6
17	43942000	0.63
17	43943000	0.373
17	43944000	0.867
17	43945000	0.095
17	43946000	0.311
17	43947000	0.714
17	43948000	0.401
17	43949000	0.053
17	43950000	0.073
17	43951000	0.8
17	43952000	0.051
17	43953000	0.402
17	43954000	0.648
17	43955000	0.037
17	43956000	0.0
17	43957000	0.055
17	43958000	0.037
17	43959000	0.0
17	43960000	0.0
17	43961000	0.087
17	43962000	0.068
17	43963000	0.271
17	43964000	0.271
17	43965000	0.053
17	43966000	0.126
17	43967000	0.34
17	43968000	0.638
17	43969000	0.322
17	43970000	0.282
17	43971000	0.771
17	43972000	0.871
17	43973000	1.0
17	43974000	0.972
17	43975000	1.0
17	43976000	0.569
17	43977000	0.941
17	43978000	0.728
17	43979000	0.176
17	43980000	0.803
17	43981000	0.0
17	43982000	0.731
17	43983000	0.891
17	43984000	0.998
17	43985000	0.803
17	43986000	0.819
17	43987000	0.3
17	43988000	0.565
17	43989000	0.372
17	43990000	0.49
17	43991000	0.962
17	43992000	0.302
17	43993000	0.934
17	43994000	0.863
17	43995000	0.466
17	43996000	0.539
17	43997000	0.565
17	43998000	0.968
17	43999000	0.531
17	44000000	0.684
17	44001000	0.752
17	44002000	0.68
17	44003000	0.129
17	44004000	0.64
17	44005000	0.109
17	44006000	0.349
17	44007000	0.503
17	44008000	0.525
17	44009000	0.0
17	44010000	0.0
17	44011000	0.625
17	44012000	0.859
17	44013000	0.9
17	44014000	0.68
17	44015000	0.221
17	44016000	0.388
17	44017000	0.711
17	44018000	0.618
17	44019000	0.609
17	44020000	0.432
17	44021000	0.82
17	44022000	0.62
17	44023000	0.484
17	44024000	0.685
17	44025000	0.482
17	44026000	0.589
17	44027000	0.949
17	44028000	0.31
17	44029000	0.679
17	44030000	0.648
17	44031000	0.419
17	44032000	0.546
17	44033000	0.498
17	44034000	0.0
17	44035000	0.201
17	44036000	0.272
17	44037000	0.069
17	44038000	0.566
17	44039000	0.685
17	44040000	0.691
17	44041000	0.553
17	44042000	0.291
17	44043000	0.449
17	44044000	0.949
17	44045000	0.739
17	44046000	0.47
17	44047000	0.136
17	44048000	0.73
17	44049000	0.886
17	44050000	0.72
17	44051000	0.803
17	44052000	0.898
17	44053000	0.046
17	44054000	1.0
17	44055000	0.785
17	44056000	0.702
17	44057000	0.613
17	44058000	0.937
17	44059000	0.265
17	44060000	0.957
17	44061000	0.801
17	44062000	0.471
17	44063000	0.863
17	44064000	1.0
17	44065000	0.953
17	44066000	0.365
17	44067000	0.467
17	44068000	0.899
17	44069000	0.387
17	44070000	0.455
17	44071000	0.73
17	44072000	0.411
17	44073000	0.909
17	44074000	0.643
17	44075000	0.582
17	44076000	0.764
17	44077000	0.894
17	44078000	0.593
17	44079000	0.896
17	44080000	0.379
17	44081000	0.895
17	44082000	0.184
17	44083000	0.461
17	44084000	0.07
17	44085000	0.046
17	44086000	0.697
17	44087000	0.84
17	44088000	0.688
17	44089000	1.0
17	44090000	1.0
17	44091000	0.85
17	44092000	0.0
17	44093000	0.267
17	44094000	0.112
17	44095000	0.226
17	44096000	0.276
17	44097000	0.318
17	44098000	0.635
17	44099000	0.49
17	44100000	0.543
17	44101000	0.756
17	44102000	0.975
17	44103000	0.785
17	44104000	1.0
17	44105000	0.96
17	44106000	0.777
17	44107000	0.921
17	44108000	0.962
17	44109000	1.0
17	44110000	1.0
17	44111000	0.679
17	44112000	1.0
17	44113000	0.462
17	44114000	0.549
17	44115000	0.853
17	44116000	1.0
17	44117000	1.0
17	44118000	0.376
17	44119000	0.419
17	44120000	0.704
17	44121000	0.947
17	44122000	0.91
17	44123000	0.466
17	44124000	0.388
17	44125000	0.198
17	44126000	0.373
17	44127000	0.601
17	44128000	1.0
17	44129000	0.671
17	44130000	0.0
17	44131000	0.285
17	44132000	0.132
17	44133000	0.117
17	44134000	0.226
17	44135000	0.376
17	44136000	0.01
17	44137000	0.51
17	44138000	0.963
17	44139000	0.067
17	44140000	0.499
17	44141000	0.594
17	44142000	0.062
17	44143000	0.491
17	44144000	0.948
17	44145000	0.564
17	44146000	0.53
17	44147000	0.848
17	44148000	1.0
17	44149000	1.0
17	44150000	0.829
17	44151000	0.0
17	44152000	0.02
17	44153000	0.487
17	44154000	0.206
17	44155000	0.158
17	44156000	0.684
17	44157000	0.495
17	44158000	0.729
17	44159000	0.926
17	44160000	0.864
17	44161000	0.407
17	44162000	0.735
17	44163000	0.503
17	44164000	0.312
17	44165000	0.294
17	44166000	0.408
17	44167000	0.164
17	44168000	0.032
17	44169000	0.297
17	44170000	0.529
17	44171000	0.526
17	44172000	0.785
17	44173000	0.092
17	44174000	0.375
17	44175000	0.202
17	44176000	0.023
17	44177000	0.744
17	44178000	0.716
17	44179000	0.261
17	44180000	0.316
17	44181000	0.593
17	44182000	0.404
17	44183000	0.181
17	44184000	0.175
17	44185000	0.0
17	44186000	0.687
17	44187000	0.673
17	44188000	0.557
17	44189000	0.265
17	44190000	0.467
17	44191000	0.549
17	44192000	0.52
17	44193000	0.707
17	44194000	0.54
17	44195000	0.541
17	44196000	0.334
17	44197000	0.882
17	44198000	0.083
17	44199000	0.501
17	44200000	0.0
17	44201000	0.0
17	44202000	0.155
17	44203000	0.546
17	44204000	0.81
17	44205000	0.389
17	44206000	0.462
17	44207000	0.503
17	44208000	0.955
17	44209000	0.223
17	44210000	0.479
17	44211000	0.123
17	44212000	0.223
17	44213000	0.775
17	44214000	0.96
17	44215000	0.128
17	44216000	0.622
17	44217000	0.449
17	44218000	0.64
17	44219000	0.496
17	44220000	0.382
17	44221000	0.407
17	44222000	1.0
17	44223000	0.278
17	44224000	0.0
17	44225000	0.751
17	44226000	0.0
17	44227000	0.522
17	44228000	0.502
17	44229000	0.726
17	44230000	1.0
17	44231000	0.661
17	44232000	0.345
17	44233000	0.48
17	44234000	0.738
17	44235000	0.701
17	44236000	0.794
17	44237000	0.656
17	44238000	0.388
17	44239000	0.767
17	44240000	0.204
17	44241000	0.786
17	44242000	0.38
17	44243000	0.06
17	44244000	0.681
17	44245000	0.705
17	44246000	0.984
17	44247000	0.699
17	44248000	0.664
17	44249000	0.987
17	44250000	0.326
17	44251000	0.0
17	44252000	0.251
17	44253000	0.723
17	44254000	0.517
17	44255000	0.59
17	44256000	0.676
17	44257000	0.169
17	44258000	0.301
17	44259000	0.739
17	44260000	0.173
17	44261000	0.632
17	44262000	0.268
17	44263000	0.167
17	44264000	0.695
17	44265000	0.978
17	44266000	0.259
17	44267000	0.661
17	44268000	1.0
17	44269000	0.987
17	44270000	0.162
17	44271000	0.859
17	44272000	0.932
17	44273000	0.266
17	44274000	0.328
17	44275000	0.51
17	44276000	0.698
17	44277000	0.714
17	44278000	0.333
17	44279000	0.261
17	44280000	0.342
17	44281000	0.058
17	44282000	0.0
17	44283000	0.0
17	44284000	0.0
17	44285000	0.0
17	44286000	0.264
17	44287000	0.059
17	44288000	0.069
17	44289000	0.153
17	44290000	0.084
17	44291000	0.421
17	44292000	0.351
17	44293000	0.015
17	44294000	0.0
17	44295000	0.0
17	44296000	0.0
17	44297000	0.0
17	44298000	0.0
17	44299000	0.0
17	44300000	0.0
17	44301000	0.0
17	44302000	0.0
17	44303000	0.0
17	44304000	0.0
17	44305000	0.0
17	44306000	0.0
17	44307000	0.0
17	44308000	0.0
17	44309000	0.0
17	44310000	0.0
17	44311000	0.0
17	44312000	0.0
17	44313000	0.0
17	44314000	0.0
17	44315000	0.0
17	44316000	0.0
17	44317000	0.0
17	44318000	0.0
17	44319000	0.0
17	44320000	0.0
17	44321000	0.0
17	44322000	0.0
17	44323000	0.0
17	44324000	0.0
17	44325000	0.0
17	44326000	0.0
17	44327000	0.0
17	44328000	0.0
17	44329000	0.0
17	44330000	0.0
17	44331000	0.0
17	44332000	0.0
17	44333000	0.0
17	44334000	0.0
17	44335000	0.0
17	44336000	0.0
17	44337000	0.0
17	44338000	0.0
17	44339000	0.169
17	44340000	0.031
17	44341000	0.123
17	44342000	0.25
17	44343000	0.403
17	44344000	0.368
17	44345000	0.269
17	44346000	0.355
17	44347000	0.821
17	44348000	0.0
17	44349000	0.24
17	44350000	0.498
17	44351000	0.556
17	44352000	0.483
17	44353000	0.555
17	44354000	0.374
17	44355000	0.087
17	44356000	0.004
17	44357000	0.0
17	44358000	0.0
17	44359000	0.0
17	44360000	0.0
17	44361000	0.0
17	44362000	0.0
17	44363000	0.0
17	44364000	0.0
17	44365000	0.0
17	44366000	0.0
17	44367000	0.0
17	44368000	0.0
17	44369000	0.0
17	44370000	0.0
17	44371000	0.0
17	44372000	0.0
17	44373000	0.0
17	44374000	0.0
17	44375000	0.0
17	44376000	0.0
17	44377000	0.0
17	44378000	0.0
17	44379000	0.0
17	44380000	0.0
17	44381000	0.0
17	44382000	0.0
17	44383000	0.0
17	44384000	0.0
17	44385000	0.0
17	44386000	0.0
17	44387000	0.0
17	44388000	0.0
17	44389000	0.0
17	44390000	0.0
17	44391000	0.0
17	44392000	0.0
17	44393000	0.0
17	44394000	0.0
17	44395000	0.0
17	44396000	0.0
17	44397000	0.0
17	44398000	0.0
17	44399000	0.0
